id,words,syllables,syllables_per_word,word_letter_count,characters,characters_spaces,alphanumeric,alpha,articles,sentences,sentence_len_stdev,min_words_per_sentence,max_words_per_sentence,avg_words_per_sentence,words_per_sentence_stdev,syllables_per_sentence,letters_per_sentence,paragraphs,word_per_paragraph,pages_paperback,pages_a4,to_be_verbs,contractions,pauses,words_between_pauses,pauses_per_sentence,syllables_between_pauses,questions,question_sentence_ratio,unique_words,pronouns,first_person_pronouns,second_person_pronouns,third_person_pronouns,prepositions,cliches,similes
20916,114825,167755,1.46,4.25,508895,624681,488529,488450,9752,3771,102.17,1,398,30.45,0.83,44.49,129.53,957,119.98,287.06,164.04,3415,431,14951,7.68,3.96,11.22,259,0.0687,6947,18390,31,11,57,20384,6,171
21020,51761,75866,1.47,4.4,249988,304495,227978,226014,3772,7277,48.92,1,339,7.11,0.14,10.43,31.06,2752,18.81,129.4,73.94,1959,664,7271,7.12,1,10.43,713,0.098,6069,6282,40,19,39,6982,7,45
21200,170076,256366,1.51,4.33,775021,947176,736962,728605,11726,8103,102.27,1,249,20.99,0.07,31.64,89.92,2091,81.34,425.19,242.97,6985,732,21120,8.05,2.61,12.14,326,0.0402,11074,20288,40,24,34,32747,32,190
21279,2591,3727,1.44,4.27,12032,14750,11056,11036,188,271,40.68,1,80,9.56,0.3,13.75,40.72,127,20.4,6.48,3.7,127,50,450,5.75,1.66,8.26,34,0.1255,838,305,18,18,63,377,0,2
21291,252332,388633,1.54,4.52,1183869,1440253,1140846,1140016,21720,12178,83.28,1,245,20.72,0.02,31.91,93.61,4026,62.68,630.83,360.47,9458,1192,24443,10.32,2.01,15.9,520,0.0427,17538,25030,17,13,69,47107,47,149
21300,54961,73027,1.33,3.98,231273,287913,218859,218320,4628,2354,99.44,1,1229,23.35,0.04,31.02,92.74,1689,32.54,137.4,78.52,1924,1503,6292,8.73,2.67,11.6,59,0.0251,6721,7191,42,13,44,8558,10,42
21327,106291,153066,1.44,4.21,470722,579377,447911,447677,8184,5865,83,1,133,18.12,0.12,26.1,76.33,2353,45.17,265.73,151.84,3705,383,13324,7.98,2.27,11.49,620,0.1057,9680,15704,36,8,54,19211,20,154
21339,157758,220168,1.4,4.12,719156,883007,650379,644171,9350,16424,79.26,1,378,9.61,0.1,13.41,39.22,6184,25.51,394.39,225.37,5325,4811,20815,7.58,1.27,10.58,1427,0.0869,13895,19291,44,19,36,22822,10,108
21700,125792,179099,1.42,4.31,574175,702007,542148,542124,9352,3551,145.25,1,256,35.42,0.49,50.44,152.67,2048,61.42,314.48,179.7,4189,3480,17670,7.12,4.98,10.14,397,0.1118,15951,12703,23,6,69,21232,22,96
21765,125410,186965,1.49,4.46,596725,723716,559478,553965,12547,7184,97.51,1,332,17.46,0.04,26.03,77.11,1485,84.45,313.52,179.16,4894,102,20317,6.17,2.83,9.2,177,0.0246,11836,12983,15,1,83,22386,8,41
21816,93601,141790,1.51,4.45,443658,539355,416828,416802,7827,5102,109.62,1,278,18.35,0.92,27.79,81.69,2055,45.55,234,133.72,3271,773,16789,5.57,3.29,8.44,989,0.1938,11821,9680,29,20,50,17406,20,38
21865,43141,58535,1.36,4.08,184192,228580,176060,175964,3611,2781,56,1,545,15.51,0.21,21.05,63.27,1254,34.4,107.85,61.63,1633,183,4738,9.1,1.7,12.35,76,0.0273,3403,6059,23,11,65,6820,2,41
21959,49631,68704,1.38,4.11,215397,265819,204073,203689,4356,2197,83.59,1,184,22.59,1.39,31.27,92.71,843,58.87,124.08,70.9,1933,1420,3677,13.49,1.67,18.68,40,0.0182,5790,5704,25,17,57,10059,17,29
21964,75833,115664,1.53,4.48,357523,434765,339807,338149,7281,4334,84.19,1,233,17.5,0.14,26.69,78.02,1380,54.95,189.58,108.33,2529,460,9715,7.8,2.24,11.9,312,0.072,10434,7300,26,11,62,14310,13,60
21970,20285,29429,1.45,4.3,91493,112069,87289,87172,1916,1346,53.74,1,79,15.07,0.11,21.86,64.76,299,67.84,50.71,28.98,898,137,2040,9.94,1.52,14.42,57,0.0423,3512,2455,36,9,54,3409,5,14
22062,33827,54424,1.61,4.68,171733,206139,158475,158012,2442,1566,122.11,1,223,21.6,0.66,34.75,100.9,538,62.88,84.57,48.32,1128,1,8072,4.19,5.15,6.74,76,0.0485,5172,1909,32,18,49,5266,1,2
22089,25832,35132,1.36,4.26,117279,144062,110001,109667,1855,1801,81.98,1,377,14.34,1.13,19.51,60.89,951,27.16,64.58,36.9,750,652,3647,7.08,2.02,9.63,217,0.1205,4276,2730,49,8,42,3577,9,5
22107,41888,65109,1.55,4.58,199247,242129,191841,189523,3986,1937,250.18,1,3743,21.63,0.18,33.61,97.84,917,45.68,104.72,59.84,1827,68,4107,10.2,2.12,15.85,12,0.0062,4813,2096,15,12,71,8800,6,40
22114,31959,45132,1.41,4.2,141101,174219,134299,132924,3347,1556,223.48,1,2326,20.54,0.35,29.01,85.43,893,35.79,79.9,45.66,725,111,4147,7.7,2.67,10.88,1,6.00E-04,3010,1451,5,23,70,7390,4,27
22188,129524,185137,1.43,4.15,585050,720002,537932,533871,7542,15258,61.36,1,131,8.49,0.05,12.13,34.99,5368,24.13,323.81,185.03,6124,1710,19391,6.68,1.27,9.55,1960,0.1285,8615,18390,35,22,42,20314,10,75
22282,6904,8808,1.28,3.69,28351,35434,25507,25495,231,309,74.84,2,120,22.34,1.08,28.5,82.51,182,37.93,17.26,9.86,87,297,1070,6.45,3.46,8.22,27,0.0874,1481,624,23,13,63,491,0,1
22373,130866,185775,1.42,4.24,591033,725530,554686,548379,13208,9129,89.76,1,1581,14.34,0.42,20.35,60.07,3572,36.64,327.17,186.95,3885,1367,19650,6.66,2.15,9.45,479,0.0525,10558,15038,15,8,75,24180,15,101
22381,106461,170186,1.6,4.74,528376,636447,504792,499762,10412,4544,103.98,1,753,23.43,0.39,37.45,109.98,1616,65.88,266.15,152.09,3443,124,13201,8.06,2.91,12.89,3,7.00E-04,10405,10687,1,0,98,20837,10,24
22397,120237,181166,1.51,4.62,596479,720000,555605,532248,12053,7886,120.11,1,481,15.25,0.12,22.97,67.49,3350,35.89,300.59,171.77,3383,1365,22829,5.27,2.89,7.94,43,0.0055,9381,5801,21,3,74,21260,6,34
22400,263889,412931,1.56,4.59,1260530,1527685,1212418,1208483,24912,9740,114.46,1,492,27.09,0.06,42.4,124.07,3065,86.1,659.72,376.98,10178,892,33427,7.89,3.43,12.35,259,0.0266,15625,27388,18,4,76,52373,8,150
22420,34154,44145,1.29,3.92,141614,176878,133869,133434,3618,2314,102.67,1,1159,14.76,24.15,19.08,57.66,1107,30.85,85.39,48.79,1412,76,4403,7.76,1.9,10.02,224,0.0968,1887,4673,26,14,58,4603,4,49
22472,107839,174026,1.61,4.73,538120,648675,509768,502695,8929,5387,117.59,1,377,20.02,0.03,32.3,93.32,2728,39.53,269.6,154.06,5298,872,14106,7.64,2.62,12.34,82,0.0152,11308,6135,40,1,58,21372,9,85
22542,304383,464869,1.53,4.57,1459892,1768781,1390533,1358548,30366,14734,111.47,1,822,20.66,0.21,31.55,92.2,4281,71.1,760.96,434.83,12033,1716,45501,6.69,3.09,10.22,561,0.0381,15048,24421,17,2,79,56889,18,77
22577,64330,94559,1.47,4.32,304645,371414,278014,272534,5132,8213,59.92,1,270,7.83,0.04,11.51,33.18,4208,15.29,160.82,91.9,2944,252,7688,8.37,0.94,12.3,326,0.0397,6498,4849,28,13,58,9151,3,48
22657,137799,206242,1.5,4.62,699502,839885,636298,586369,13277,7034,216.37,1,6817,19.59,0.02,29.32,83.36,3226,42.72,344.5,196.86,5785,110,8615,15.99,1.22,23.94,3,4.00E-04,6628,1826,10,0,88,26210,7,64
22693,93271,127797,1.37,4.23,411602,506981,394682,389196,8577,3789,146.07,1,3496,24.62,0.39,33.73,102.72,2078,44.88,233.18,133.24,2321,291,10999,8.48,2.9,11.62,138,0.0364,8503,10886,11,0,87,16371,12,32
22748,61915,114126,1.84,5.18,339337,405836,320866,320358,7490,5405,60.66,1,193,11.46,0.04,21.11,59.27,4653,13.31,154.79,88.45,868,17,10526,5.88,1.95,10.84,4,7.00E-04,8619,439,7,0,92,12001,3,6
22766,40383,61863,1.53,4.5,193032,235130,181584,175722,4775,3454,72.32,1,123,11.69,1.17,17.91,50.87,1829,22.08,100.96,57.69,1615,21,6210,6.5,1.8,9.96,2,6.00E-04,3602,1028,19,5,74,7536,5,36
22814,37569,60458,1.61,4.79,186833,224913,179935,178358,3078,2275,71.41,1,386,16.51,0.04,26.57,78.4,491,76.52,93.92,53.67,1653,269,2265,16.58,1,26.68,104,0.0457,4707,3208,26,34,38,6201,8,41
22914,88726,139648,1.57,4.55,420157,509283,403284,402678,6567,1664,281.43,1,528,53.32,0.12,83.92,241.99,413,214.83,221.81,126.75,3450,1558,10439,8.5,6.27,13.38,32,0.0192,6900,7976,37,9,53,16937,2,81
22925,51837,75967,1.47,4.36,237016,290225,226241,225620,4693,2737,75.02,1,163,18.94,0.96,27.76,82.43,1314,39.45,129.59,74.05,1768,565,5398,9.6,1.97,14.07,56,0.0205,7007,4923,18,5,75,9522,20,45
22943,116915,172215,1.47,4.34,529613,648016,507896,507772,9991,5056,80.1,1,139,23.12,0.56,34.06,100.43,1513,77.27,292.29,167.02,4853,1272,11606,10.07,2.3,14.84,387,0.0765,10867,13934,18,8,73,20833,38,65
22990,11410,17890,1.57,4.68,55365,66884,53379,52762,1592,409,119.68,1,129,27.9,0.1,43.74,129,117,97.52,28.52,16.3,419,20,1140,10,2.79,15.68,2,0.0049,2508,477,7,2,90,2383,1,2
22994,117132,191212,1.63,4.87,592932,711965,569894,557243,14030,5071,141.84,1,1169,23.1,0.08,37.71,109.89,1899,61.68,292.83,167.33,3124,290,15168,7.72,2.99,12.61,45,0.0089,9680,5145,19,2,78,22976,8,87
23042,23433,31377,1.34,4.06,107558,131861,95149,92300,1049,3225,60.14,1,170,7.27,0.11,9.73,28.62,842,27.83,58.58,33.48,673,481,4097,5.72,1.27,7.66,200,0.062,4020,2780,53,15,31,2546,0,14
23060,10649,15686,1.47,4.29,47922,58753,45737,45725,1025,637,87,1,121,16.72,0.44,24.62,71.78,186,57.25,26.62,15.21,331,61,1224,8.69,1.92,12.8,70,0.1099,2326,1309,25,20,54,2024,2,3
23172,3259,4788,1.47,4.3,14718,18048,14016,14006,314,207,73.74,1,100,15.74,0.14,23.13,67.66,77,42.32,8.15,4.66,137,12,339,9.59,1.64,14.08,15,0.0725,1097,342,37,7,54,621,0,2
23218,3924,5771,1.47,4.28,17502,21484,16788,16788,457,208,74.15,1,90,18.87,0.14,27.75,80.71,61,64.33,9.81,5.61,92,8,403,9.71,1.94,14.28,9,0.0433,1091,476,64,6,28,751,1,1
23428,73450,117038,1.59,4.68,355772,430303,343909,342416,7006,2789,102.44,1,357,26.34,1.38,41.96,122.77,1046,70.22,183.63,104.93,2539,109,6824,10.76,2.45,17.15,206,0.0739,7948,5330,22,5,71,14662,17,94
23495,67586,99576,1.47,4.43,310507,379900,299439,297104,5764,2863,146.29,1,2039,23.61,1.29,34.78,103.77,1785,37.86,168.97,96.55,2345,186,6816,9.91,2.38,14.61,15,0.0052,5813,7142,2,1,96,12189,5,96
23593,47872,73382,1.53,4.5,223861,272084,215255,214440,4252,1732,151.97,1,328,27.64,0.84,42.37,123.81,355,134.85,119.68,68.39,1974,120,5338,8.97,3.08,13.74,84,0.0485,5892,4045,21,24,54,9429,9,41
23639,160523,238477,1.49,4.42,744486,907512,709031,696494,10380,7079,139.07,1,247,22.68,0.08,33.69,98.39,2495,64.34,401.31,229.32,5668,501,23831,6.74,3.37,10.01,472,0.0667,13511,15976,20,8,70,29281,17,73
23661,42256,57494,1.36,4.1,182846,226154,173380,173251,3971,2271,80.98,1,121,18.61,1.28,25.32,76.29,1062,39.79,105.64,60.37,1673,503,4998,8.45,2.2,11.5,171,0.0753,4268,4894,16,14,69,6801,10,77
23673,46610,72528,1.56,4.46,225036,276401,207962,202364,1577,5674,60.53,1,582,8.21,0.11,12.78,35.67,4151,11.23,116.53,66.59,553,443,7016,6.64,1.24,10.34,76,0.0134,6576,2712,61,2,36,4681,2,0
23684,41605,58843,1.41,4.34,192922,235560,180359,177316,3079,3705,102.51,1,283,11.23,0.13,15.88,47.86,1017,40.91,104.01,59.44,963,822,5184,8.02,1.4,11.35,136,0.0367,7482,3892,21,2,76,6871,9,17
23700,307893,450241,1.46,4.32,1385182,1695184,1330351,1327198,19890,6988,179.43,1,271,44.06,0.16,64.43,189.93,2089,147.39,769.73,439.85,9024,1316,38602,7.98,5.52,11.66,660,0.0944,14346,47772,21,6,72,53605,18,190
23770,19241,26300,1.37,4.16,83922,103590,79983,77461,2169,1470,105.98,1,1006,13.09,0.34,17.89,52.69,425,45.27,48.1,27.49,865,13,1215,15.82,0.83,21.63,2,0.0014,1979,330,1,6,92,3833,0,8
23772,73397,104204,1.42,4.19,323671,397947,307723,304709,4691,2969,168.13,1,289,24.72,0.13,35.1,102.63,837,87.69,183.49,104.85,2593,228,10785,6.8,3.63,9.66,362,0.1219,6826,9114,44,1,53,12947,6,44
23788,89959,143808,1.6,4.65,437128,527956,418295,417452,8071,3739,130.97,1,306,24.06,0.1,38.46,111.65,739,121.73,224.9,128.51,3442,325,9346,9.62,2.5,15.39,320,0.0856,12251,6446,23,6,69,18070,12,34
23997,39023,60628,1.55,4.63,189830,229827,180672,180060,3162,2140,88.42,1,152,18.24,0.28,28.33,84.14,969,40.27,97.56,55.75,890,516,4857,8.03,2.27,12.48,227,0.1061,8199,3951,30,4,64,6263,9,5
24440,110979,184683,1.66,4.72,545166,658616,524251,521171,16021,6107,117.47,1,231,18.17,0.06,30.24,85.34,2164,51.28,277.45,158.54,3378,128,12689,8.75,2.08,14.55,15,0.0025,6150,3129,18,0,81,20248,2,57
24518,278900,437406,1.57,4.63,1341573,1623233,1290372,1282753,28350,12358,101.4,1,580,22.57,0.16,35.39,103.8,2666,104.61,697.25,398.43,9756,924,31385,8.89,2.54,13.94,144,0.0117,18612,25403,7,2,90,55899,24,186
24534,22952,35248,1.54,4.44,105405,128680,101938,101423,1865,1037,82.87,1,333,22.13,0.62,33.99,97.8,324,70.84,57.38,32.79,719,32,2096,10.95,2.02,16.81,18,0.0174,3424,2671,7,1,91,4650,0,19
24737,65608,86784,1.32,4.04,276233,343306,265115,264899,6268,4127,49.56,1,127,15.9,0.08,21.03,64.19,1463,44.84,164.02,93.73,2140,528,5603,11.71,1.36,15.49,171,0.0414,4230,9024,14,6,79,11295,4,43
24761,28279,42338,1.5,4.34,133341,162715,122842,122838,1593,2673,62.46,1,127,10.58,0.43,15.84,45.96,1202,23.53,70.7,40.4,1113,617,3526,8.02,1.32,12,299,0.1119,4989,4012,46,25,27,3934,3,28
24788,44252,71305,1.61,4.79,225663,270663,211857,211029,4934,2684,101.86,1,459,16.49,0.71,26.57,78.62,656,67.46,110.63,63.22,1837,168,5921,7.47,2.21,12.04,23,0.0086,6074,2776,11,13,75,8091,10,20
24811,31976,42466,1.33,4.04,136482,169666,129168,128887,2550,2755,48.36,1,572,11.61,10.95,15.41,46.78,1194,26.78,79.94,45.68,1061,223,3162,10.11,1.15,13.43,121,0.0439,3191,4112,28,6,65,5346,1,16
24869,399119,553295,1.39,4.38,1836081,2239948,1747180,1731575,30550,21147,78.73,1,591,18.87,0.38,26.16,81.88,4773,83.62,997.8,570.17,6786,4772,54626,7.31,2.58,10.13,1146,0.0542,17980,37383,30,1,68,56771,21,58
24878,107629,152202,1.41,4.19,475128,584931,450821,450616,6877,7835,52.83,1,422,13.74,0.02,19.43,57.51,2174,49.51,269.07,153.76,4658,2459,9314,11.55,1.19,16.34,479,0.0611,9689,15954,30,10,58,17520,30,115
24880,69858,102234,1.46,4.38,325465,397232,306265,306236,6419,4403,81.07,1,163,15.87,0.09,23.22,69.55,1872,37.32,174.65,99.8,2137,863,10542,6.63,2.39,9.7,500,0.1136,8009,8158,18,15,65,12288,12,34
24950,171391,248401,1.45,4.25,774150,947676,728721,719599,5884,8048,177.86,1,1937,21.3,0.02,30.86,89.41,2150,79.72,428.48,244.84,5806,121,23430,7.31,2.91,10.6,73,0.0091,12300,21878,18,8,73,30211,4,102
24979,251911,386977,1.54,4.52,1195458,1452843,1139771,1122768,23940,13342,130.17,1,380,18.88,0.1,29,84.15,3732,67.5,629.78,359.87,10422,406,32094,7.85,2.41,12.06,291,0.0218,13155,19895,22,5,71,47411,12,91
25003,53819,76978,1.43,4.29,243530,298542,230932,230801,3700,3350,77.23,1,121,16.07,0.02,22.98,68.9,1184,45.46,134.55,76.88,2324,1348,6651,8.09,1.99,11.57,247,0.0737,5529,7699,27,12,59,8916,11,53
25012,27658,44464,1.61,4.68,136086,164128,129422,129045,2220,1497,102.58,1,146,18.48,0.05,29.7,86.2,372,74.35,69.14,39.51,1213,193,2993,9.24,2,14.85,150,0.1002,5040,2378,31,1,67,5224,7,18
25016,86656,121661,1.4,4.14,374770,462427,359017,358834,7917,3743,99.63,1,143,23.15,0.65,32.5,95.87,986,87.89,216.64,123.79,3269,785,8042,10.77,2.15,15.13,379,0.1013,8400,10394,34,8,57,15705,16,34
25063,20573,28703,1.4,4.13,92648,114131,84968,84896,1369,2038,54.64,1,97,10.09,0.84,14.08,41.66,855,24.06,51.43,29.39,861,361,2271,9.06,1.11,12.63,130,0.0638,3668,2690,45,19,34,3263,3,32
25102,90516,123037,1.36,3.96,377287,470507,358188,358054,6606,6899,50.1,1,408,13.12,0.06,17.83,51.9,2697,33.56,226.29,129.31,3865,1009,9459,9.57,1.37,13.01,594,0.0861,5564,15073,52,8,38,14902,12,68
25141,29219,42661,1.46,4.27,128709,158270,124733,124621,2319,1523,62.64,1,160,19.19,0.05,28.01,81.83,344,84.94,73.05,41.74,1370,90,1883,15.51,1.24,22.64,55,0.0361,4065,3199,40,1,57,5405,5,18
25172,10822,18303,1.69,4.89,54370,65301,52868,52816,1029,485,96.2,1,129,22.31,0.27,37.74,108.9,146,74.12,27.05,15.46,489,86,741,14.58,1.53,24.67,13,0.0268,2053,550,25,0,74,2240,1,9
25282,42769,69867,1.63,4.76,210004,253475,203561,202922,4026,2261,66.83,1,97,18.92,3.85,30.9,89.75,669,63.93,106.92,61.1,1733,97,3028,14.12,1.34,23.07,83,0.0367,5862,3438,31,1,67,8289,7,20
25305,84606,125508,1.48,4.34,381084,466304,366960,366950,6131,1596,229.44,1,339,53.01,0.13,78.64,229.92,620,136.46,211.51,120.87,2126,176,11350,7.45,7.11,11.06,52,0.0326,8234,12007,47,1,51,17583,11,88
25326,88666,134693,1.52,4.4,404398,493956,389824,387172,8279,2301,193.91,1,533,38.53,0.04,58.54,168.26,896,98.96,221.66,126.67,3445,95,10807,8.2,4.7,12.46,26,0.0113,7081,6141,11,1,86,17993,7,45
25344,83826,130450,1.56,4.6,402765,487539,385331,385133,7662,3710,102.78,1,168,22.59,0.64,35.16,103.81,953,87.96,209.56,119.75,2612,520,11311,7.41,3.05,11.53,307,0.0827,9616,9186,18,2,78,16122,13,40
25359,91063,122512,1.35,4.07,394841,489564,370227,369266,7548,5885,75.21,1,397,15.47,2.91,20.82,62.75,3358,27.12,227.66,130.09,3150,1207,13168,6.91,2.24,9.3,516,0.0877,7825,10495,23,11,64,13712,7,111
25447,71786,116954,1.63,4.7,350128,422628,337388,336323,6519,2591,102.81,1,718,27.71,3.83,45.14,129.8,690,104.04,179.47,102.55,4336,119,7415,9.68,2.86,15.77,50,0.0193,6001,4165,42,0,56,14148,5,53
25509,92942,154501,1.66,4.8,459576,553811,446047,444539,9800,3409,111.09,1,385,27.26,0.24,45.32,130.4,1198,77.58,232.35,132.77,3841,132,8045,11.55,2.36,19.2,90,0.0264,9252,4939,30,1,68,18992,10,56
25512,52039,74883,1.44,4.3,238799,292233,223551,221797,5006,3408,83.64,1,122,15.27,0.09,21.97,65.08,1147,45.37,130.1,74.34,1663,572,8426,6.18,2.47,8.89,143,0.042,7470,5420,22,17,60,8919,8,33
25525,925,1518,1.64,4.85,4682,5782,4485,4411,103,63,94.93,1,137,14.68,9.62,24.1,70.02,178,5.2,2.31,1.32,2,6,62,14.68,0.98,24.1,0,0,264,10,25,25,50,147,0,0
25609,9039,12300,1.36,4.15,39522,49117,37546,37374,828,366,104.89,1,275,24.7,1.67,33.61,102.11,562,16.08,22.6,12.91,244,95,1131,7.98,3.09,10.87,25,0.0683,2041,724,56,16,26,1491,2,9
25717,2740511,4531601,1.65,4.79,13640922,16397451,13113998,13001829,364830,136692,117.53,1,225,20.05,0.04,33.15,95.12,16512,165.97,6851.28,3915.02,85244,3195,354504,7.73,2.59,12.78,736,0.0054,45638,163710,9,1,89,523418,30,2337
25830,22005,32571,1.48,4.34,98745,120842,95482,95482,1436,379,220.77,1,323,58.06,4.98,85.94,251.93,96,229.22,55.01,31.44,915,188,2350,9.36,6.2,13.85,3,0.0079,2660,2728,57,0,41,3816,1,22
25833,251608,376217,1.5,4.56,1203868,1459445,1147778,1117604,24422,15422,110.25,1,9403,16.31,0.1,24.39,72.47,4031,62.42,629.02,359.44,9401,1246,33557,7.5,2.18,11.21,367,0.0238,12338,21005,13,2,84,45841,20,79
25929,26537,40377,1.52,4.47,123527,150404,118710,118633,1927,905,204.92,1,285,29.32,0.07,44.62,131.09,342,77.59,66.34,37.91,1029,1,2957,8.97,3.27,13.65,62,0.0685,3997,2881,17,2,79,4827,1,10
25942,38952,61921,1.59,4.78,198130,238484,186104,182767,3323,3021,83.92,1,228,12.89,0.22,20.5,60.5,1214,32.09,97.38,55.65,1264,440,5143,7.57,1.7,12.04,42,0.0139,7459,1786,15,5,78,6023,1,22
26073,139460,207719,1.49,4.43,655810,796786,618179,613439,13653,7251,100.13,1,180,19.23,1.41,28.65,84.6,1409,98.98,348.65,199.23,5549,91,21316,6.54,2.94,9.74,243,0.0335,12360,15024,17,1,81,25185,9,48
26163,139854,221519,1.58,4.68,686111,827591,654776,630584,13197,4942,191.7,1,2958,28.3,2.38,44.82,127.6,1602,87.3,349.63,199.79,5555,115,20580,6.8,4.16,10.76,211,0.0427,7750,9037,36,0,62,27148,11,86
26184,9169,14734,1.61,4.68,44691,54159,42947,42691,733,490,61.4,1,69,18.71,0.5,30.07,87.12,306,29.96,22.92,13.1,305,8,1163,7.88,2.37,12.66,0,0,2226,449,0,32,67,1627,1,16
26240,89587,131191,1.46,4.35,410006,502624,389767,389478,8559,5865,63.45,1,228,15.27,0.07,22.37,66.41,3042,29.45,223.97,127.98,2620,1114,9137,9.8,1.56,14.36,413,0.0704,9310,10860,21,12,66,16038,30,26
26368,80149,124434,1.55,4.56,379767,461699,365840,364788,7327,3652,123.21,1,1249,21.95,4.95,34.07,99.89,1455,55.09,200.37,114.5,3080,101,8619,9.3,2.36,14.44,33,0.009,8058,4294,7,17,74,15283,13,74
26535,219229,372044,1.7,4.88,1112348,1340412,1069875,1045423,25587,16821,149.46,1,2417,13.03,4.01,22.12,62.15,5310,41.29,548.07,313.18,9157,724,18533,11.83,1.1,20.07,8,5.00E-04,9019,5128,2,0,97,43724,6,74
26558,16767,22609,1.35,4.29,75240,92815,71940,70064,847,1447,104.91,1,1120,11.59,0.26,15.62,48.42,636,26.36,41.92,23.95,133,13,1240,13.51,0.86,18.22,0,0,1427,129,5,8,86,2244,2,4
26638,57133,92584,1.62,4.68,275846,333787,267624,267531,7091,2263,101.36,1,325,25.25,5.46,40.91,118.22,821,69.59,142.83,81.62,2258,193,4226,13.52,1.87,21.9,50,0.0221,6542,2682,14,1,83,11844,4,37
26654,47325,64629,1.37,4.13,206895,255993,195313,195244,3268,3187,63.58,1,124,14.85,0.09,20.28,61.26,1742,27.17,118.31,67.61,2165,417,4404,10.74,1.38,14.67,319,0.1001,5692,7212,10,8,80,7584,14,43
26659,101429,160718,1.58,4.61,486680,588974,468036,464788,8859,4468,106.21,1,213,22.7,0.22,35.97,104.03,786,129.04,253.57,144.9,4309,374,9256,10.96,2.07,17.36,311,0.0696,10755,8018,38,5,56,18981,22,77
26711,51494,73385,1.43,4.25,229615,282686,218753,218488,4883,3491,57.28,1,308,14.75,3.16,21.02,62.59,1577,32.65,128.74,73.56,1800,165,5899,8.73,1.69,12.44,181,0.0518,5537,6635,21,3,74,8477,11,37
26998,22335,30324,1.36,4.1,95537,118255,91504,91463,1682,992,85.5,1,151,22.52,0.25,30.57,92.2,387,57.71,55.84,31.91,1039,143,1933,11.55,1.95,15.68,53,0.0534,3277,3621,7,10,81,3744,5,17
27083,44004,71178,1.62,4.65,210150,254255,204638,204628,3877,1202,140.07,1,197,36.61,0.12,59.22,170.24,102,431.41,110.01,62.86,2229,114,3732,11.79,3.1,19.07,73,0.0607,5051,3582,9,0,90,9258,5,42
27200,371302,512331,1.38,4.16,1617612,1993876,1544863,1544824,37689,18580,74.73,1,529,19.98,0.01,27.57,83.14,4950,75.01,928.25,530.43,14472,1806,43828,8.47,2.36,11.69,1145,0.0616,14947,47100,19,6,73,63817,40,413
27238,12949,21510,1.66,5.03,69518,82786,65192,62611,1338,987,87.79,1,290,13.12,0.03,21.79,63.44,329,39.36,32.37,18.5,320,135,2144,6.04,2.17,10.03,7,0.0071,2603,254,15,0,84,2132,1,6
27250,90849,142210,1.57,4.51,419502,510723,409514,409439,8980,3742,67.19,1,138,24.28,1.45,38,109.42,357,254.48,227.12,129.78,4763,122,4823,18.83,1.29,29.48,67,0.0179,9195,7534,31,0,67,17581,15,83
27365,72393,108111,1.49,4.44,336804,410434,321442,321348,7019,4535,76.08,1,149,15.96,0.25,23.84,70.86,1229,58.9,180.98,103.42,2399,467,6797,10.65,1.5,15.9,186,0.041,8746,7883,9,4,86,13228,15,34
27424,2704,4049,1.5,4.52,13103,16044,12228,12215,154,174,83.72,1,122,15.54,3.55,23.27,70.2,237,11.41,6.76,3.86,107,28,498,5.42,2.86,8.11,4,0.023,1036,293,11,8,80,387,0,1
27458,28416,42123,1.48,4.48,135000,164103,127352,125905,2121,2303,89.03,1,176,12.34,0.21,18.29,54.67,684,41.54,71.04,40.59,860,109,4322,6.57,1.88,9.74,130,0.0564,5933,2706,42,2,54,5002,3,16
27673,18266,25082,1.37,4.15,81319,100769,75788,75029,949,2019,56.41,1,111,9.05,0.11,12.42,37.16,1182,15.45,45.66,26.09,478,154,2250,8.11,1.11,11.14,270,0.1337,2983,2326,51,2,46,2509,0,4
27755,114886,181513,1.58,4.64,557401,673914,532762,528688,12497,7076,133.78,1,3840,16.24,0.07,25.65,74.72,1594,72.07,287.21,164.12,4412,258,14451,7.95,2.04,12.56,100,0.0141,11328,7644,34,3,62,20439,11,53
27867,21518,32698,1.52,4.45,100622,122683,95821,95143,2172,1056,112.61,1,268,20.38,0.62,30.96,90.1,499,43.12,53.8,30.74,840,60,2376,9.05,2.25,13.76,17,0.0161,4382,1192,22,6,70,4231,1,19
27877,31932,46885,1.47,4.38,150810,183687,140009,138959,3851,1847,128.45,1,188,17.29,1.21,25.38,75.23,887,36,79.83,45.62,1771,180,3959,8.06,2.14,11.84,0,0,3181,1592,10,1,87,5815,0,34
27889,445020,572814,1.29,4.17,2065232,2540111,1853755,1699172,24413,81630,32.82,1,331,5.45,0.98,7.02,20.82,21738,20.47,1112.55,635.74,12109,4948,88122,5.05,1.08,6.5,610,0.0075,23272,29766,41,6,51,58719,80,157
27942,410423,684579,1.67,4.74,2010465,2423486,1945165,1942170,41442,12001,142.1,1,351,34.2,0.02,57.04,161.83,2508,163.65,1026.06,586.32,21237,552,43369,9.46,3.61,15.78,363,0.0302,12861,22713,34,0,65,83935,10,231
